"","year","state","state_abv","county_name","democrat_county_vote","republican_county_vote","other_county_vote","county_totalvotes","state_totalvotes","vep_turnout_rate","vap_turnout_rate","statecrime.population","statecrime.rates.property.all","statecrime.rates.property.burglary","statecrime.rates.property.larceny","statecrime.rates.property.motor","statecrime.rates.violent.all","statecrime.rates.violent.assault","statecrime.rates.violent.murder","statecrime.rates.violent.rape","statecrime.rates.violent.robbery","statecrime.totals.property.all","statecrime.totals.property.burglary","statecrime.totals.property.larceny","statecrime.totals.property.motor","statecrime.totals.violent.all","statecrime.totals.violent.assault","statecrime.totals.violent.murder","statecrime.totals.violent.rape","statecrime.totals.violent.robbery"
"9745",2012,"Colorado","CO","Jefferson",159296,144197,7559,311052,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9746",2012,"Colorado","CO","Kiowa",118,677,26,821,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9747",2012,"Colorado","CO","Kit carson",838,2785,79,3702,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9748",2012,"Colorado","CO","La plata",15489,12794,901,29184,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9749",2012,"Colorado","CO","Lake",1839,1098,103,3040,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9750",2012,"Colorado","CO","Larimer",92747,82376,5057,180180,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9751",2012,"Colorado","CO","Las animas",3445,3263,154,6862,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9752",2012,"Colorado","CO","Lincoln",552,1687,48,2287,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9753",2012,"Colorado","CO","Logan",2712,6179,233,9124,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9754",2012,"Colorado","CO","Mesa",23846,47472,1629,72947,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9755",2012,"Colorado","CO","Mineral",291,344,15,650,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9756",2012,"Colorado","CO","Moffat",1330,4695,143,6168,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9757",2012,"Colorado","CO","Montezuma",4542,7401,375,12318,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9758",2012,"Colorado","CO","Montrose",6138,13552,440,20130,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9759",2012,"Colorado","CO","Morgan",3912,6602,263,10777,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9760",2012,"Colorado","CO","Otero",3647,4382,163,8192,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9761",2012,"Colorado","CO","Ouray",1646,1481,75,3202,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9762",2012,"Colorado","CO","Park",3862,5236,268,9366,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9763",2012,"Colorado","CO","Phillips",588,1637,40,2265,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9764",2012,"Colorado","CO","Pitkin",6849,3024,202,10075,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9765",2012,"Colorado","CO","Prowers",1519,3230,114,4863,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9766",2012,"Colorado","CO","Pueblo",42551,31894,1749,76194,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9767",2012,"Colorado","CO","Rio blanco",568,2724,77,3369,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9768",2012,"Colorado","CO","Rio grande",2478,2918,137,5533,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9769",2012,"Colorado","CO","Routt",7547,5469,301,13317,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9770",2012,"Colorado","CO","Saguache",1864,964,102,2930,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9771",2012,"Colorado","CO","San juan",266,212,28,506,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9772",2012,"Colorado","CO","San miguel",2992,1154,110,4256,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9773",2012,"Colorado","CO","Sedgwick",419,881,38,1338,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9774",2012,"Colorado","CO","Summit",9347,5571,394,15312,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9775",2012,"Colorado","CO","Teller",4333,8702,372,13407,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9776",2012,"Colorado","CO","Washington",468,2076,47,2591,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9777",2012,"Colorado","CO","Weld",49050,63775,3041,115866,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9778",2012,"Colorado","CO","Yuma",987,3490,100,4577,2569217,70.63,65.22,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
"9779",2012,"Connecticut","CT","Fairfield",217294,175168,3668,396130,1558803,61.3,55.65,3590347,2140,409.7,1550.7,179.6,283,150.6,4.1,25.6,102.7,76834,14711,55674,6449,10160,5408,146,919,3687
"9780",2012,"Connecticut","CT","Hartford",244639,143238,4363,392240,1558803,61.3,55.65,3590347,2140,409.7,1550.7,179.6,283,150.6,4.1,25.6,102.7,76834,14711,55674,6449,10160,5408,146,919,3687
"9781",2012,"Connecticut","CT","Litchfield",43856,47201,1370,92427,1558803,61.3,55.65,3590347,2140,409.7,1550.7,179.6,283,150.6,4.1,25.6,102.7,76834,14711,55674,6449,10160,5408,146,919,3687
"9782",2012,"Connecticut","CT","Middlesex",47855,34591,1092,83538,1558803,61.3,55.65,3590347,2140,409.7,1550.7,179.6,283,150.6,4.1,25.6,102.7,76834,14711,55674,6449,10160,5408,146,919,3687
"9783",2012,"Connecticut","CT","New haven",218972,138357,3697,361026,1558803,61.3,55.65,3590347,2140,409.7,1550.7,179.6,283,150.6,4.1,25.6,102.7,76834,14711,55674,6449,10160,5408,146,919,3687
"9784",2012,"Connecticut","CT","New london",67144,46119,1839,115102,1558803,61.3,55.65,3590347,2140,409.7,1550.7,179.6,283,150.6,4.1,25.6,102.7,76834,14711,55674,6449,10160,5408,146,919,3687
"9785",2012,"Connecticut","CT","Statewide writein",0,0,918,918,1558803,61.3,55.65,3590347,2140,409.7,1550.7,179.6,283,150.6,4.1,25.6,102.7,76834,14711,55674,6449,10160,5408,146,919,3687
"9786",2012,"Connecticut","CT","Tolland",39366,30450,1112,70928,1558803,61.3,55.65,3590347,2140,409.7,1550.7,179.6,283,150.6,4.1,25.6,102.7,76834,14711,55674,6449,10160,5408,146,919,3687
"9787",2012,"Connecticut","CT","Windham",25957,19768,769,46494,1558803,61.3,55.65,3590347,2140,409.7,1550.7,179.6,283,150.6,4.1,25.6,102.7,76834,14711,55674,6449,10160,5408,146,919,3687
"9788",2012,"Delaware","DE","Kent",35527,32135,1034,68696,413937,63.07,58.49,917092,3340.9,803.7,2380.6,156.6,547.4,352,6.2,26.5,162.7,30639,7371,21832,1436,5020,3228,57,243,1492
"9789",2012,"Delaware","DE","New castle",167082,81230,3700,252012,413937,63.07,58.49,917092,3340.9,803.7,2380.6,156.6,547.4,352,6.2,26.5,162.7,30639,7371,21832,1436,5020,3228,57,243,1492
"9790",2012,"Delaware","DE","Sussex",39975,52119,1135,93229,413937,63.07,58.49,917092,3340.9,803.7,2380.6,156.6,547.4,352,6.2,26.5,162.7,30639,7371,21832,1436,5020,3228,57,243,1492
"9791",2012,"District of columbia","DC","District of columbia",267070,21381,5313,293764,293764,61.36,55.41,632323,4860.8,556.5,3725.3,579,1243.7,554.1,13.9,37.3,638.3,30736,3519,23556,3661,7864,3504,88,236,4036
"9792",2012,"Florida","FL","Alachua",69699,48797,1922,120418,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9793",2012,"Florida","FL","Baker",2311,8975,82,11368,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9794",2012,"Florida","FL","Bay",22051,56876,934,79861,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9795",2012,"Florida","FL","Bradford",3325,8219,91,11635,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9796",2012,"Florida","FL","Brevard",122993,159300,3266,285559,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9797",2012,"Florida","FL","Broward",508312,244101,4009,756422,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9798",2012,"Florida","FL","Calhoun",1664,4366,122,6152,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9799",2012,"Florida","FL","Charlotte",35906,47996,780,84682,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9800",2012,"Florida","FL","Citrus",28460,44662,813,73935,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9801",2012,"Florida","FL","Clay",25759,70022,808,96589,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9802",2012,"Florida","FL","Collier",51698,96520,894,149112,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9803",2012,"Florida","FL","Columbia",8462,18429,272,27163,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9804",2012,"Florida","FL","Desoto",4174,5587,104,9865,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9805",2012,"Florida","FL","Dixie",1798,5052,91,6941,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9806",2012,"Florida","FL","Duval",196737,211615,3496,411848,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9807",2012,"Florida","FL","Escambia",58185,88711,1606,148502,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9808",2012,"Florida","FL","Flagler",23207,26969,419,50595,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9809",2012,"Florida","FL","Franklin",1845,3570,59,5474,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9810",2012,"Florida","FL","Gadsden",15770,6630,99,22499,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9811",2012,"Florida","FL","Gilchrist",1885,5917,107,7909,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9812",2012,"Florida","FL","Glades",1603,2344,42,3989,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9813",2012,"Florida","FL","Gulf",2014,4995,99,7108,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9814",2012,"Florida","FL","Hamilton",2228,3138,41,5407,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9815",2012,"Florida","FL","Hardee",2463,4696,67,7226,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9816",2012,"Florida","FL","Hendry",4751,5355,79,10185,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9817",2012,"Florida","FL","Hernando",37830,44938,899,83667,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9818",2012,"Florida","FL","Highlands",16148,25915,381,42444,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9819",2012,"Florida","FL","Hillsborough",286467,250186,5449,542102,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9820",2012,"Florida","FL","Holmes",1264,6919,91,8274,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9821",2012,"Florida","FL","Indian river",27492,43450,522,71464,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9822",2012,"Florida","FL","Jackson",7342,13418,181,20941,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9823",2012,"Florida","FL","Jefferson",3945,3808,55,7808,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9824",2012,"Florida","FL","Lafayette",687,2668,44,3399,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9825",2012,"Florida","FL","Lake",61799,87643,1369,150811,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9826",2012,"Florida","FL","Lee",110157,154163,1846,266166,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9827",2012,"Florida","FL","Leon",90881,55805,1667,148353,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9828",2012,"Florida","FL","Levy",6119,12054,226,18399,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9829",2012,"Florida","FL","Liberty",942,2301,41,3284,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9830",2012,"Florida","FL","Madison",4176,4474,65,8715,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9831",2012,"Florida","FL","Manatee",66503,85627,1361,153491,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9832",2012,"Florida","FL","Marion",66831,93043,1511,161385,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9833",2012,"Florida","FL","Martin",30107,48183,583,78873,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9834",2012,"Florida","FL","Miami-dade",541440,332981,3893,878314,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9835",2012,"Florida","FL","Monroe",19404,19234,419,39057,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9836",2012,"Florida","FL","Nassau",10251,29929,348,40528,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9837",2012,"Florida","FL","Okaloosa",23421,70168,1209,94798,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9838",2012,"Florida","FL","Okeechobee",4856,7328,140,12324,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
"9839",2012,"Florida","FL","Orange",273665,188589,4105,466359,8474179,63.32,55.56,19317568,3276.7,794.9,2288.6,193.2,487.1,330.9,5.2,27.2,123.7,632988,153563,442095,37330,94087,63929,1009,5260,23889
