"","year","state","state_abv","total_ballots_counted","vote_for_highest_office","vap","noncitizen_pct","ineligible_prison","ineligible_probation","ineligible_parole","ineligible_felons_total","eligible_overseas","vep","vep_turnout_rate","vap_turnout_rate","state_totalvotes","democrat_vote","green_vote","other_vote","republican_vote","libertarian_vote","democrat_vote_perc","green_vote_perc","other_vote_perc","republican_vote_perc","libertarian_vote_perc","crime.population","crime.rates.property.all","crime.rates.property.burglary","crime.rates.property.larceny","crime.rates.property.motor","crime.rates.violent.all","crime.rates.violent.assault","crime.rates.violent.murder","crime.rates.violent.rape","crime.rates.violent.robbery","crime.totals.property.all","crime.totals.property.burglary","crime.totals.property.larceny","crime.totals.property.motor","crime.totals.violent.all","crime.totals.violent.assault","crime.totals.violent.murder","crime.totals.violent.rape","crime.totals.violent.robbery"
"89",2020,"Ohio","OH",5974121,NA,9184163,2.5,44608,0,0,44608,NA,8906277,67.08,65.05,5922202,2679165,NA,20634,3154834,67569,0.45239338340705,NA,0.00348417700037925,0.532713001008746,0.0114094385838241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",2020,"Oklahoma","OK",1565000,NA,3040979,4.1,22071,11974,2237,40197,NA,2875494,54.43,51.46,4682097,503890,NA,11798,1020280,24731,0.107620581119955,NA,0.00251981110173497,0.21791090616021,0.00528203495143309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",2020,"Oregon","OR",2413890,NA,3405290,5.5,12753,0,0,12753,NA,3204224,75.33,70.89,2374321,1340383,11831,22077,958448,41582,0.564533186540489,0.00498289826859974,0.00929823726446424,0.403672460463434,0.0175132174630136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",2020,"Pennsylvania*","PA",6958551,NA,10363451,3.6,38938,0,0,38938,NA,9950392,69.93,67.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",2020,"Rhode Island","RI",522488,NA,890532,6.8,2227,0,0,2227,NA,828194,63.09,58.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",2020,"South Carolina","SC",2533010,NA,4087762,3.3,15787,13722,4638,38633,NA,3914642,64.71,61.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",2020,"South Dakota","SD",427529,NA,678680,2.2,3176,3926,3673,12059,NA,651554,65.62,62.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",2020,"Tennessee","TN",3065000,NA,5439926,3.5,22205,31486,12407,76392,NA,5174225,59.24,56.34,3053851,1143711,NA,57665,1852475,NA,0.374514342710237,NA,0.0188827156269248,0.606602941662838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",2020,"Texas","TX",11350000,NA,22157381,12.2,128653,173864,110437,469794,NA,18982171,59.79,51.22,11315056,5259126,33396,5944,5890347,126243,0.464790099138705,0.00295146572849485,0.000525317771295166,0.520576036035526,0.0111570813259784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",2020,"Utah","UT",1515845,NA,2402151,5.9,5249,0,0,5249,NA,2255175,67.22,63.1,5434835,560282,5053,26433,865139,38447,0.10309089420378,0.000929743037277121,0.00486362511465389,0.15918404146584,0.00707417980490668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",2020,"Vermont","VT",370968,NA,531104,2,0,0,0,0,NA,520641,71.25,69.85,370826,242826,1310,10374,112708,3608,0.65482463473435,0.00353265412889064,0.0279753846817645,0.30393769584657,0.00972963060842551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",2020,"Virginia","VA",4523142,NA,6785517,6,30620,33426,2017,76990,NA,6300717,71.79,66.66,13386199,2413568,NA,21841,1962430,64761,0.180302713264609,NA,0.00163160580535221,0.146600988077347,0.00483789311663453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",2020,"Washington","WA",4116894,NA,6079926,8.8,15056,37534,14536,79397,NA,5465496,75.33,67.71,4087631,2369612,18289,34579,1584651,80500,0.579703011353031,0.00447422969441224,0.00845942307414735,0.387669777433433,0.0196935584449771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",2020,"West Virginia","WV",802726,NA,1430595,0.9,6031,3246,3682,14021,NA,1403699,57.19,56.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",2020,"Wisconsin","WI",3310000,NA,4621234,3.1,19846,19960,23174,69506,NA,4410780,75.04,71.63,3297352,1630673,1089,17034,1610065,38491,0.49454016435006,0.000330265012652577,0.00516596347614692,0.488290300823206,0.0116733063379342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",2020,"Wyoming","WY",278503,NA,448142,2.5,2034,2822,954,6733,NA,430161,64.74,62.15,278503,73491,NA,5685,193559,5768,0.263878665579904,NA,0.0204127065058545,0.694997899484027,0.0207107284302144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",2018,"United States",NA,118581921,117069210,249964761,7.5,1356822,1188516,438200,2983538,4971025,233204891,50.85,47.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327167434,2199.5,376,1594.6,228.9,380.6,246.8,5,42.6,86.2,7196045,1230149,5217055,748841,1245065,807410,16214,139380,282061
"106",2018,"Alabama","AL",1721906,1719589,3850473,2.3,25907,29068,10266,65241,NA,3696671,46.58,44.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4887871,2817.2,590.1,1958.9,268.3,519.6,387.6,7.8,40.8,83.4,137700,28841,95747,13112,25399,18944,383,1996,4076
"107",2018,"Alaska","AK",285009,283134,584025,3.5,4295,1182,1348,6825,NA,556701,51.2,48.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737438,3300.5,539.6,2219,541.9,885,595.4,6.4,161.6,121.5,24339,3979,16364,3996,6526,4391,47,1192,896
"108",2018,"Arizona","AZ",2409910,2384308,5686311,7.9,38571,43801,7536,89908,NA,5148891,46.8,42.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7171646,2676.8,439.7,1970.3,266.9,474.9,328.1,5.1,50.7,91,191974,31532,141303,19139,34058,23528,369,3638,6523
"109",2018,"Arkansas","AR",898793,891509,2347187,3.6,17518,20930,24698,63146,NA,2198603,40.88,38.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3013825,2913,636.8,2040.2,236,543.6,410.7,7.2,72.9,52.9,87793,19193,61487,7113,16384,12378,216,2196,1594
"110",2018,"California","CA",12712542,12464235,31553154,14.6,104730,0,0,104730,NA,26851129,47.34,40.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39557045,2380.4,416.2,1571.8,392.4,447.4,266.5,4.4,39.2,137.3,941618,164632,621775,155211,176982,105412,1739,15505,54326
"111",2018,"Colorado","CO",2583580,2525062,4563101,5.8,18914,0,10759,29673,NA,4267400,60.54,56.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5695564,2671.6,375.2,1915.9,380.5,397.2,255.4,3.7,71.5,66.7,152163,21371,109119,21673,22624,14547,210,4070,3797
"112",2018,"Connecticut","CT",1421953,1406803,2889222,7.6,13314,0,4452,17766,NA,2652164,53.61,49.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3572665,1681,222.5,1251.8,206.7,207.4,120.2,2.3,23.5,61.4,60055,7948,44724,7383,7411,4294,83,840,2194
"113",2018,"Delaware","DE",365467,362592,779323,5.1,5885,8080,350,14315,NA,725029,50.41,46.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,967171,2324.4,326.5,1845.3,152.6,423.6,294.2,5,34.9,89.5,22481,3158,17847,1476,4097,2845,48,338,866
"114",2018,"District of Columbia","DC",231482,224658,590985,7.7,0,0,0,0,NA,545775,42.41,39.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702455,4373.8,254.5,3750.1,369.1,995.9,565.3,22.8,64.1,343.8,30724,1788,26343,2593,6996,3971,160,450,2415
"115",2018,"Florida","FL",8318824,8220561,17384146,9.4,91765,116869,4345,212979,NA,15544011,53.52,47.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21299325,2281.8,337.7,1750.8,193.3,384.9,260.8,5.2,39.6,79.3,486017,71933,372919,41165,81980,55551,1107,8438,16884
"116",2018,"Georgia","GA",3949905,3939328,8172349,5.9,50963,237559,20426,308948,NA,7377964,53.54,48.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10519475,2573.7,431.3,1907,235.4,326.6,216.6,6.1,25.2,78.7,270738,45369,200609,24760,34355,22783,642,2651,8279
"117",2018,"Hawaii","HI",398657,390843,1410729,8.2,5007,0,0,5007,NA,1289901,30.91,28.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1420491,2870.3,396.4,2076.2,397.7,248.6,135.5,2.5,44,66.6,40772,5631,29492,5649,3532,1925,36,625,946
"118",2018,"Idaho","ID",612536,605131,1343434,4,8378,19603,5267,33248,NA,1256448,48.75,45.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1754208,1461.4,281.6,1067.8,112,227.1,168.6,2,45.1,11.4,25636,4940,18732,1964,3983,2957,35,791,200
"119",2018,"Illinois","IL",4635541,4570842,10012931,7.9,38464,0,0,38464,NA,9179441,50.5,46.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12741080,1932.8,306.7,1472.3,153.8,404.1,239.7,6.9,46,111.5,246264,39080,187591,19593,51490,30539,884,5859,14208
"120",2018,"Indiana","IN",2308258,2282565,5213162,3.7,26330,0,0,26330,NA,4996552,46.2,44.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6691878,2179.3,377.6,1572.7,229.1,382.3,251.6,6.5,35.4,88.7,145838,25268,105242,15328,25581,16834,438,2370,5939
"121",2018,"Iowa","IA",1334279,1327638,2452647,3.1,9219,16608,6652,32479,NA,2343645,56.93,54.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3156145,1691.5,352.6,1190.4,148.5,250.1,187.9,1.7,30.9,29.5,53385,11127,37571,4687,7893,5931,54,976,932
"122",2018,"Kansas","KS",1060000,1055566,2256910,4.7,9882,9379,5438,24699,NA,2126813,49.84,46.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2911505,2633.9,430.6,1933.9,269.4,439,328.3,3.9,53.8,53,76686,12537,56305,7844,12782,9559,113,1567,1543
"123",2018,"Kentucky","KY",1612353,1569798,3503878,2.5,23280,26771,15881,65932,NA,3349298,48.14,46.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4468402,1962.6,384.7,1348.2,229.6,211.9,113.2,5.5,38.2,55,87695,17190,60244,10261,9467,5059,244,1707,2457
"124",2018,"Louisiana","LA",1519405,1460585,3607016,2.9,32281,19964,29321,81566,NA,3421568,44.41,42.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4659978,3276,668.1,2360.4,247.6,537.5,383.4,11.4,44.7,98,152661,31132,109993,11536,25049,17866,530,2085,4568
"125",2018,"Maine","ME",646013,634409,1105700,1.9,0,0,0,0,NA,1084471,59.57,58.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1338404,1357.8,202.7,1097.1,58.1,112.1,60,1.8,33.3,17,18173,2713,14683,777,1501,803,24,446,228
"126",2018,"Maryland","MD",2335128,2304512,4805481,8.1,18181,0,0,18181,NA,4399498,53.08,48.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6042718,2033.3,312.6,1519.8,200.9,468.7,267,8.1,32.8,160.8,122864,18892,91835,12137,28320,16135,490,1979,9716
"127",2018,"Massachusetts","MA",2752665,2707090,5634893,8.9,7772,0,0,7772,NA,5124489,53.72,48.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6902149,1263.3,200.8,966.8,95.7,338.1,241.2,2,34.9,60,87196,13862,66728,6606,23337,16648,136,2410,4143
"128",2018,"Michigan","MI",4341340,4250585,7974982,3.3,38218,0,0,38218,NA,7675982,56.56,54.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9995915,1653.5,316.6,1162.3,174.6,449.4,310.3,5.5,76.9,56.6,165280,31651,116178,17451,44918,31021,551,7690,5656
"129",2018,"Minnesota","MN",2611365,2596879,4390868,4,9717,57043,7381,74141,NA,4140214,63.07,59.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5611179,1993.8,288.4,1524.8,180.5,220.4,122.2,1.9,43.9,52.5,111874,16185,85561,10128,12369,6857,106,2462,2944
"130",2018,"Mississippi","MS",961025,936215,2296720,1.4,19258,15558,9866,44682,NA,2219884,43.29,41.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2986530,2403,697.8,1561.2,144,234.4,157.2,5.7,18,53.4,71766,20839,46627,4300,6999,4696,171,537,1595
"131",2018,"Missouri","MO",2442306,2442289,4833311,2.3,30151,25006,19251,74408,NA,4648703,52.54,50.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6126452,2647.1,444.9,1878.8,323.4,502.1,359.8,9.9,47.5,84.8,162173,27257,115101,19815,30758,22042,607,2912,5197
"132",2018,"Montana","MT",509213,504384,853175,1.4,3754,0,0,3754,NA,837903,60.77,59.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1062305,2496.3,306.6,1926.5,263.2,374.1,293.7,3.2,51.9,25.3,26518,3257,20465,2796,3974,3120,34,551,269
"133",2018,"Nebraska","NE",706652,698417,1475018,4.7,5266,8490,958,14714,NA,1390388,50.82,47.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1929268,2079.9,271.9,1555.3,252.6,284.8,179.4,2.3,63.9,39.2,40126,5246,30006,4874,5494,3461,44,1233,756
"134",2018,"Nevada","NV",975980,972132,2440895,10.3,12420,7558.2,6492,26470,NA,2162036,45.14,39.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3034392,2438.2,584.7,1461.2,392.3,541.1,330.4,6.7,76.8,127.3,73985,17743,44338,11904,16420,10027,202,2329,3862
"135",2018,"New Hampshire","NH",580568,573608,1113147,2.6,2635,0,0,2635,NA,1081571,53.68,52.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1356458,1248.5,136.2,1048.2,64.1,173.2,105.8,1.5,39.4,26.5,16935,1847,14219,869,2349,1435,21,534,359
"136",2018,"New Jersey","NJ",3248642,3169310,7061504,11.2,18099,74867.79,14967,107934,NA,6161270,52.73,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8908520,1404.9,215.9,1065.1,123.9,208.1,117.4,3.2,16,71.4,125156,19232,94887,11037,18537,10463,286,1424,6364
"137",2018,"New Mexico","NM",701654,696459,1649040,6,6887,6891,2805,16583,NA,1534009,45.74,42.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2095428,3419.7,767.8,2166.1,485.8,856.6,648.9,8,64.6,135.1,71657,16088,45390,10179,17949,13598,167,1354,2830
"138",2018,"New York","NY",6230959,6104477,15781905,10.3,42472,0,45192,87664,NA,14065548,44.3,39.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19542209,1440.5,159.3,1214,67.2,350.5,220.9,2.9,33.6,93.1,281507,31137,237233,13137,68495,43171,562,6575,18187
"139",2018,"North Carolina","NC",3755778,3693104,8250784,5.4,33700,45638.76,14215,93554,NA,7714163,48.69,45.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10383620,2494.1,599.9,1724.4,169.8,377.6,265.1,6,25.4,81.1,258979,62290,179057,17632,39210,27526,628,2633,8423
"140",2018,"North Dakota","ND",330598,326138,589705,2.7,1679,0,0,1679,NA,572340,57.76,56.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760077,2040.2,358.4,1448.3,233.5,280.6,205.2,2.4,52.2,20.8,15507,2724,11008,1775,2133,1560,18,397,158
"141",2018,"Ohio","OH",4496834,4429582,9242288,2.5,49932,0,0,49932,NA,8957602,50.2,48.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11689442,2177.1,412.2,1594.6,170.3,279.9,151.2,4.8,45.3,78.6,254496,48186,186401,19909,32723,17674,564,5300,9185
"142",2018,"Oklahoma","OK",1190000,1186385,3139581,4.1,27572,23690,1780,53042,NA,2957188,40.24,37.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3943079,2875,681.1,1856.8,337,466.1,331.8,5.2,58.3,70.8,113364,26858,73217,13289,18380,13084,206,2299,2791
"143",2018,"Oregon","OR",1914923,1866997,3435202,5.5,13795,0,0,13795,NA,3231440,59.26,55.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4190713,2894,389.1,2109.9,395.1,285.5,175.6,2,47.1,60.8,121278,16304,88418,16556,11966,7360,82,1975,2549
"144",2018,"Pennsylvania","PA",5043029,5012555,10308998,3.6,44162,0,0,44162,NA,9892681,50.98,48.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12807060,1489.9,211.6,1175.9,102.4,306,188,6.1,35,76.9,190816,27104,150596,13116,39192,24077,784,4483,9848
"145",2018,"Rhode Island","RI",381267,376738,872055,6.8,2767,0,0,2767,NA,810424,47.05,43.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1057315,1660.9,265.8,1250.3,144.8,219.1,129.2,1.5,45.5,42.9,17561,2810,13220,1531,2317,1366,16,481,454
"146",2018,"South Carolina","SC",1726527,1707569,4050712,3.3,18613,18226,4980,41819,NA,3875625,44.55,42.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5084127,3017.6,579.7,2156,281.9,488.3,362.8,7.7,47.9,69.9,153421,29473,109616,14332,24825,18446,392,2434,3553
"147",2018,"South Dakota","SD",341048,339214,674801,2.2,3867,0,3201,7068,NA,652752,52.25,50.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,882235,1728.7,291.4,1264.5,172.7,404.7,304,1.4,69.6,29.7,15251,2571,11156,1524,3570,2682,12,614,262
"148",2018,"Tennessee","TN",2267428,2243740,5355697,3.5,26120,34914,10842,71876,NA,5097443,44.48,42.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6770010,2825.4,489.4,2034.1,301.9,623.7,468.5,7.4,41.7,106.2,191279,33132,137708,20439,42226,31717,498,2821,7190
"149",2018,"Texas","TX",8375000,8371655,21707688,12.2,154935,209855,109213,474003,NA,18583176,45.07,38.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28701845,2367.2,410.8,1713.1,243.2,410.9,256.6,4.6,51.2,98.4,679430,117911,491702,69817,117927,73656,1322,14693,28256
"150",2018,"Utah","UT",1082972,1065630,2286384,5.9,6288,0,0,6288,NA,2145200,50.48,47.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3161105,2377.5,315.3,1817.7,244.5,233.1,136.6,1.9,55.5,39.1,75156,9968,57460,7728,7368,4319,60,1753,1236
"151",2018,"Vermont","VT",278230,274087,517261,2,0,0,0,0,NA,507071,54.87,53.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626299,1283.1,234.2,1008.5,40.4,172,113.4,1.6,45.8,11.2,8036,1467,6316,253,1077,710,10,287,70
"152",2018,"Virginia","VA",3363505,3351373,6803102,6,35754,35973,1860,73587,NA,6320649,53.21,49.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8517685,1665.8,182.8,1356.4,126.5,200,118.7,4.6,34.3,42.3,141885,15574,115533,10778,17032,10113,391,2924,3604
"153",2018,"Washington","WA",3133448,3086168,6121085,8.8,18787,43703,12222,74712,NA,5507718,56.89,51.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7535591,2946.2,533.5,2045.4,367.3,311.5,189.1,3.1,45.3,73.9,222011,40201,154133,27677,23472,14251,236,3413,5572
"154",2018,"West Virginia","WV",597149,586034,1455147,0.9,6757,3758,4287,14802,NA,1427249,41.84,41.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1805832,1485.6,296.5,1049.6,139.5,289.9,218.5,3.7,36.1,31.7,26827,5354,18954,2519,5236,3945,67,652,572
"155",2018,"Wisconsin","WI",2675000,2673308,4600750,3.1,23595,24458,21015,69068,NA,4391359,60.92,58.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5813568,1559.9,242.5,1168.9,148.5,295.4,193.7,3,38.7,60,90686,14099,67953,8634,17176,11263,176,2248,3489
"156",2018,"Wyoming","WY",205275,203420,451168,2.5,2488,3068,934,6490,NA,433354,47.37,45.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577737,1785.1,264,1375.9,145.2,212.2,150.6,2.3,42.1,17.3,10313,1525,7949,839,1226,870,13,243,100
"157",2016,"United States",NA,138747904,136753936,249964761,8.3,1416810,2198907,506297,3176484,4739596,230780798,60.12,55.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323127513,2450.7,468.9,1745,236.9,397.1,248.5,5.3,40.4,102.8,7919035,1515096,5638455,765484,1283058,803007,17250,130603,332198
"158",2016,"Alabama","AL",2134061,2123372,3770952,2.5,28680,52177,8562,66983,NA,3609696,59.12,56.59,2123367,729547,NA,75570,1318250,NA,0.343580266623716,NA,0.0355897025808539,0.62083003079543,NA,4863300,2947.8,700.5,2006.3,241.1,532.3,388.2,8.4,39.4,96.4,143362,34065,97574,11723,25886,18877,407,1916,4686
"159",2016,"Alaska","AK",321271,318608,554526,4.1,4317,6621,1812,9903,NA,521888,61.56,57.94,318398,116454,NA,38557,163387,NA,0.365749784860458,NA,0.121096866186345,0.513153348953197,NA,741894,3353,546.3,2394.7,412.1,804.2,540.6,7,141.9,114.6,24876,4053,17766,3057,5966,4011,52,1053,850
"160",2016,"Arizona","AZ",2661497,2604657,5347427,9.4,37582,77373,7500,89185,NA,4755584,55.97,49.77,2604277,1161167,NA,190709,1252401,NA,0.445869237412149,NA,0.0732291534272276,0.480901609160623,NA,6931071,2978.4,544.4,2168.1,265.8,470.1,315.4,5.5,47.5,101.8,206432,37736,150275,18421,32583,21858,380,3290,7055
"161",2016,"Arkansas","AR",1137772,1130635,2287921,3.8,17242,30881,23792,58636,NA,2142344,53.11,49.73,1129896,380494,NA,64530,684872,NA,0.336751347026629,NA,0.0571114509653986,0.606137202007972,NA,2988248,3268.6,795.5,2233.6,239.4,550.9,401,7.2,71.7,70.9,97673,23771,66747,7155,16461,11982,216,2143,2120
"162",2016,"California","CA",14610509,14181595,30130155,16.4,130390,0,0,130390,NA,25058420,58.31,48.49,14181595,8753788,NA,943997,4483810,NA,0.617263996045579,NA,0.0665649385700268,0.316171065384394,NA,39250017,2553,479.8,1623,450.3,445.3,265.9,4.9,34.9,139.6,1002070,188304,637010,176756,174796,104375,1930,13702,54789
"163",2016,"Colorado","CO",2859216,2780247,4301685,7,18576,0,10186,28762,NA,3971805,71.99,66.47,2780220,1338870,NA,238866,1202484,NA,0.481569803828474,NA,0.0859162224572156,0.43251397371431,NA,5540545,2740.7,431.4,1955.3,354,342.6,211.1,3.7,64.2,63.7,151850,23903,108336,19611,18983,11696,204,3555,3528
"164",2016,"Connecticut","CT",1675955,1644920,2827488,7.8,14475,0,3379,17854,NA,2589090,64.73,59.27,1647536,897572,NA,76749,673215,NA,0.544796593215566,NA,0.0465841110603956,0.408619295724039,NA,3576452,1808,280.9,1328.5,198.7,227.1,128,2.2,21.3,75.6,64664,10045,47512,7107,8123,4579,78,763,2703
"165",2016,"Delaware","DE",445228,443814,748217,5.7,6254,15395,387,15416,NA,690153,64.51,59.51,442997,235603,NA,22267,185127,NA,0.531838816064217,NA,0.0502644487434452,0.417896735192338,NA,952065,2766,527.6,2078.7,159.7,508.8,327.8,5.9,32.4,142.7,26334,5023,19791,1520,4844,3121,56,308,1359
"166",2016,"District of Columbia","DC",312575,311268,565352,8.4,0,0,0,0,NA,517863,60.36,55.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,681170,4802.9,346.6,4019.8,436.5,1205.9,596.5,20.4,78.1,510.9,32716,2361,27382,2973,8214,4063,139,532,3480
"167",2016,"Florida","FL",9580489,9420039,16533216,10.5,92847,214066,4566,219431,NA,14577798,65.72,57.95,9420039,4504975,NA,297178,4617886,NA,0.478233158058051,NA,0.0315474277760421,0.490219414165907,NA,20612439,2686.8,486.7,1990.8,209.3,430.3,290.2,5.4,36.9,97.9,553812,100325,410352,43135,88700,59816,1111,7598,20175
"168",2016,"Georgia","GA",4165405,4114732,7831741,7.2,51092,410964,22386,307727,NA,6960129,59.85,53.19,4114711,1877963,NA,147644,2089104,NA,0.45640216287365,NA,0.0358819853933849,0.507715851732965,NA,10310371,3004.5,614.4,2130.1,259.9,397.6,238.5,6.6,34,118.4,309770,63344,219625,26801,40990,24595,681,3509,12205
"169",2016,"Hawaii","HI",437664,428937,1120762,9.1,5474,0,0,5474,NA,1013299,43.19,39.05,428937,266891,NA,33199,128847,NA,0.622214917342174,NA,0.0773983125727088,0.300386770085117,NA,1428557,2992.7,421.2,2175.8,395.8,309.2,193.8,2.5,43.3,69.6,42753,6017,31082,5654,4417,2769,35,619,994
"170",2016,"Idaho","ID",710545,690255,1256143,4.4,7949,32409,5054,31476,NA,1169396,60.76,56.57,690433,189765,NA,91613,409055,NA,0.274849261260687,NA,0.132689196489739,0.592461542249574,NA,1683140,1744.2,375.4,1245.4,123.4,230.3,172,2.9,42.7,12.7,29357,6318,20962,2077,3876,2895,49,719,213
"171",2016,"Illinois","IL",5666118,5589631,9887574,8.5,42017,0,0,42017,NA,9005114,62.92,57.31,5558707,3090729,NA,321963,2146015,NA,0.556015814469084,NA,0.0579204840262313,0.386063701504684,NA,12801539,2049,374.9,1518.6,155.5,436.3,250.5,8.2,38.3,139.3,262306,47989,194407,19910,55854,32065,1054,4908,17827
"172",2016,"Indiana","IN",2807676,2734958,5072700,3.7,24948,0,0,24948,NA,4860062,57.77,55.35,2734958,1033126,NA,144546,1557286,NA,0.37774839686752,NA,0.0528512686483668,0.569400334484113,NA,6633053,2589.4,514,1853.3,222.1,404.7,249.9,6.6,37.7,110.5,171759,34097,122931,14731,26845,16575,439,2501,7330
"173",2016,"Iowa","IA",1581371,1566031,2404019,3.6,8888,29254,6051,31614,NA,2285860,69.18,65.78,1566031,653669,NA,111379,800983,NA,0.417404891729474,NA,0.0711218360300658,0.51147327224046,NA,3134693,2086,479.5,1447.6,159,290.6,212,2.3,39.8,36.6,65391,15030,45378,4983,9110,6644,71,1247,1148
